yyyymmdd,from_ccy,to_ccy,fx_rate
20190328,GBP,KRW,1481.4382
20190329,GBP,KRW,1482.6011
20190401,GBP,KRW,1485.2342
20190402,GBP,KRW,1493.3472
20190403,GBP,KRW,1492.9522
20190404,GBP,KRW,1486.0302
20190405,GBP,KRW,1482.7492
20190408,GBP,KRW,1491.7982
20190409,GBP,KRW,1489.4872
20190410,GBP,KRW,1489.4252
20190411,GBP,KRW,1490.9401
20190412,GBP,KRW,1483.6552
20190415,GBP,KRW,1486.2352
20190416,GBP,KRW,1484.5152
20190417,GBP,KRW,1477.5131
20190418,GBP,KRW,1477.2471
20190419,GBP,KRW,1476.6602
20190422,GBP,KRW,1481.0181
20190423,GBP,KRW,1478.8451
20190424,GBP,KRW,1491.4462
20190425,GBP,KRW,1495.5742
20190426,GBP,KRW,1496.9262
20190429,GBP,KRW,1499.7352
20190430,GBP,KRW,1517.0751
20190501,GBP,KRW,1521.2812
20190502,GBP,KRW,1521.1232
20190503,GBP,KRW,1533.8212
20190506,GBP,KRW,1531.2202
20190507,GBP,KRW,1532.8002
20190508,GBP,KRW,1525.1562
20190509,GBP,KRW,1533.5622
20190510,GBP,KRW,1528.8992
20190513,GBP,KRW,1540.7652
20190514,GBP,KRW,1532.8182
20190515,GBP,KRW,1524.2702
20190516,GBP,KRW,1525.8312
20190517,GBP,KRW,1519.6982
20190520,GBP,KRW,1518.3022
20190521,GBP,KRW,1515.5422
20190522,GBP,KRW,1507.6472
20190523,GBP,KRW,1506.1392
20190524,GBP,KRW,1507.9562
20190527,GBP,KRW,1501.9002
20190528,GBP,KRW,1504.2812
20190529,GBP,KRW,1507.5482
20190530,GBP,KRW,1500.0002
20190531,GBP,KRW,1501.9302
20190603,GBP,KRW,1493.9861
20190604,GBP,KRW,1496.2962
20190605,GBP,KRW,1498.2402
20190606,GBP,KRW,1496.0792
20190607,GBP,KRW,1505.3242
20190610,GBP,KRW,1502.0911
20190611,GBP,KRW,1500.3032
20190612,GBP,KRW,1502.8511
20190613,GBP,KRW,1500.3472
20190614,GBP,KRW,1494.6292
20190617,GBP,KRW,1487.3282
20190618,GBP,KRW,1475.3711
20190619,GBP,KRW,1482.2242
20190620,GBP,KRW,1472.8422
20190621,GBP,KRW,1477.0152
20190624,GBP,KRW,1471.0722
20190625,GBP,KRW,1467.1802
20190626,GBP,KRW,1464.8102
20190627,GBP,KRW,1466.1662
20190628,GBP,KRW,1467.7831
20190701,GBP,KRW,1468.2562
20190702,GBP,KRW,1470.5292
20190703,GBP,KRW,1471.5992
20190704,GBP,KRW,1469.6552
20190705,GBP,KRW,1472.6662
20190708,GBP,KRW,1477.8151
20190709,GBP,KRW,1473.9282
20190710,GBP,KRW,1470.4722
20190711,GBP,KRW,1471.8492
20190712,GBP,KRW,1481.3332
20190715,GBP,KRW,1477.3332
20190716,GBP,KRW,1463.5402
20190717,GBP,KRW,1467.4432
20190718,GBP,KRW,1471.5982
20190719,GBP,KRW,1470.4902
20190722,GBP,KRW,1468.6011
20190723,GBP,KRW,1467.6932
20190724,GBP,KRW,1471.0092
20190725,GBP,KRW,1474.1802
20190726,GBP,KRW,1466.4131
20190729,GBP,KRW,1446.3451
20190730,GBP,KRW,1435.9451
20190731,GBP,KRW,1444.7272
20190801,GBP,KRW,1451.6941
20190802,GBP,KRW,1465.0112
20190805,GBP,KRW,1478.7382
20190806,GBP,KRW,1466.0662
20190807,GBP,KRW,1474.1862
20190808,GBP,KRW,1465.6002
20190809,GBP,KRW,1460.0412
20190812,GBP,KRW,1471.6772
20190813,GBP,KRW,1455.2382
20190814,GBP,KRW,1467.1161
20190815,GBP,KRW,1467.0801
20190816,GBP,KRW,1467.9031
20190819,GBP,KRW,1470.7512
20190820,GBP,KRW,1467.9401
20190821,GBP,KRW,1457.8162
20190822,GBP,KRW,1483.2372
20190823,GBP,KRW,1490.5032
20190826,GBP,KRW,1481.7442
20190827,GBP,KRW,1489.4412
20190828,GBP,KRW,1482.1102
20190829,GBP,KRW,1472.9322
20190830,GBP,KRW,1471.4872
20190902,GBP,KRW,1465.2452
20190903,GBP,KRW,1464.0252
20190904,GBP,KRW,1475.8351
20190905,GBP,KRW,1477.4352
20190906,GBP,KRW,1465.8671
20190909,GBP,KRW,1472.7201
20190910,GBP,KRW,1472.4072
20190911,GBP,KRW,1468.2101
20190912,GBP,KRW,1458.3151
20190913,GBP,KRW,1474.6252
20190916,GBP,KRW,1472.8611
20190917,GBP,KRW,1484.5082
20190918,GBP,KRW,1486.1232
20190919,GBP,KRW,1496.7051
20190920,GBP,KRW,1489.7372
20190923,GBP,KRW,1485.9072
20190924,GBP,KRW,1493.7552
20190925,GBP,KRW,1481.6252
20190926,GBP,KRW,1479.6332
20190927,GBP,KRW,1478.3542
20190930,GBP,KRW,1473.9212
20191001,GBP,KRW,1480.8802
20191002,GBP,KRW,1482.5212
20161002,GBP,MXN,25.026999999999997
20161003,GBP,MXN,24.7678
20161004,GBP,MXN,24.599
20161005,GBP,MXN,24.4906
20161006,GBP,MXN,24.2676
20161007,GBP,MXN,23.9992
20161009,GBP,MXN,23.5305
20161010,GBP,MXN,23.3985
20161011,GBP,MXN,22.9308
20161012,GBP,MXN,23.0925
20161013,GBP,MXN,23.191
20161014,GBP,MXN,23.1752
20161016,GBP,MXN,23.089000000000002
20161017,GBP,MXN,22.9879
20161018,GBP,MXN,22.8991
20161019,GBP,MXN,22.7557
20161020,GBP,MXN,22.8194
20161021,GBP,MXN,22.7421
20161023,GBP,MXN,22.7329
20161024,GBP,MXN,22.7082
20161025,GBP,MXN,22.5748
20161026,GBP,MXN,22.8866
20161027,GBP,MXN,22.9156
20161028,GBP,MXN,23.1375
20161030,GBP,MXN,23.1689
20161031,GBP,MXN,23.0931
20161101,GBP,MXN,23.4996
20161102,GBP,MXN,23.8286
20161103,GBP,MXN,23.8946
20161104,GBP,MXN,23.8204
20161106,GBP,MXN,23.2268
20161107,GBP,MXN,23.0505
20161108,GBP,MXN,22.6788
20161109,GBP,MXN,24.6223
20161110,GBP,MXN,25.8324
20161111,GBP,MXN,26.2491
20161113,GBP,MXN,26.0337
20161114,GBP,MXN,25.8452
20161115,GBP,MXN,25.248
20161116,GBP,MXN,25.1458
20161117,GBP,MXN,25.3619
20161118,GBP,MXN,25.4785
20161120,GBP,MXN,25.461
20161121,GBP,MXN,25.5566
20161122,GBP,MXN,25.588
20161123,GBP,MXN,25.6871
20161124,GBP,MXN,25.8261
20161125,GBP,MXN,25.7879
20161127,GBP,MXN,25.7686
20161128,GBP,MXN,25.614
20161129,GBP,MXN,25.7572
20161130,GBP,MXN,25.7284
20161201,GBP,MXN,26.1602
20161202,GBP,MXN,26.2639
20161204,GBP,MXN,26.1661
20161205,GBP,MXN,26.2205
20161206,GBP,MXN,25.853
20161207,GBP,MXN,25.6747
20161208,GBP,MXN,25.573
20161209,GBP,MXN,25.6465
20161211,GBP,MXN,25.6219
20161212,GBP,MXN,25.6266
20161213,GBP,MXN,25.6726
20161214,GBP,MXN,25.719
20161215,GBP,MXN,25.2504
20161216,GBP,MXN,25.5375
20161218,GBP,MXN,25.546999999999997
20161219,GBP,MXN,25.2644
20161220,GBP,MXN,25.3001
20161221,GBP,MXN,25.3971
20161222,GBP,MXN,25.5102
20161223,GBP,MXN,25.3257
20161225,GBP,MXN,25.3279
20161226,GBP,MXN,25.343000000000004
20161227,GBP,MXN,25.4708
20161228,GBP,MXN,25.3738
20161229,GBP,MXN,25.4178
20161230,GBP,MXN,25.5913
20170101,GBP,MXN,25.5205
20170102,GBP,MXN,25.4566
20170103,GBP,MXN,25.8361
20170104,GBP,MXN,26.4299
20170105,GBP,MXN,26.607
20170106,GBP,MXN,26.0818
20170108,GBP,MXN,26.0527
20170109,GBP,MXN,26.0024
20170110,GBP,MXN,26.5421
20170111,GBP,MXN,26.7006
20170112,GBP,MXN,26.4919
20170113,GBP,MXN,26.1603
20170115,GBP,MXN,25.8147
20170116,GBP,MXN,26.1882
20170117,GBP,MXN,26.7036
20170118,GBP,MXN,26.9136
20170119,GBP,MXN,27.096
20170120,GBP,MXN,26.7207
20170122,GBP,MXN,26.7025
20170123,GBP,MXN,26.8111
20170124,GBP,MXN,26.9537
20170125,GBP,MXN,26.6198
20170126,GBP,MXN,26.7137
20170127,GBP,MXN,26.2244
20170129,GBP,MXN,26.2889
20170130,GBP,MXN,25.9505
20170131,GBP,MXN,26.2032
20170201,GBP,MXN,26.2138
20170202,GBP,MXN,25.7603
20170203,GBP,MXN,25.4223
20170205,GBP,MXN,25.4406
20170206,GBP,MXN,25.6331
20170207,GBP,MXN,25.796
20170208,GBP,MXN,25.6826
20170209,GBP,MXN,25.4312
20170210,GBP,MXN,25.4106
20170212,GBP,MXN,25.3689
20170213,GBP,MXN,25.4031
20170214,GBP,MXN,25.2619
20170215,GBP,MXN,25.2683
20170216,GBP,MXN,25.4544
20170217,GBP,MXN,25.3515
20170219,GBP,MXN,25.3335
20170220,GBP,MXN,25.3898
20170221,GBP,MXN,24.9626
20170222,GBP,MXN,24.7857
20170223,GBP,MXN,24.6903
20170224,GBP,MXN,24.8174
20170226,GBP,MXN,24.7956
20170227,GBP,MXN,24.7791
20170228,GBP,MXN,24.8988
20170301,GBP,MXN,24.3555
20170302,GBP,MXN,24.533
20170303,GBP,MXN,23.987
20170305,GBP,MXN,23.9794
20170306,GBP,MXN,24.0018
20170307,GBP,MXN,23.7844
20170308,GBP,MXN,23.9381
20170309,GBP,MXN,24.1276
20170310,GBP,MXN,23.8527
20170312,GBP,MXN,23.8449
20170313,GBP,MXN,23.9708
20170314,GBP,MXN,23.8997
20170315,GBP,MXN,23.627
20170316,GBP,MXN,23.8134
20170317,GBP,MXN,23.6474
20170319,GBP,MXN,23.6622
20170320,GBP,MXN,23.4862
20170321,GBP,MXN,23.834
20170322,GBP,MXN,23.7532
20170323,GBP,MXN,23.7026
20170324,GBP,MXN,23.3945
20170326,GBP,MXN,23.4412
20170327,GBP,MXN,23.7282
20170328,GBP,MXN,23.6925
20170329,GBP,MXN,23.261999999999997
20170330,GBP,MXN,23.3341
20170331,GBP,MXN,23.5001
20170402,GBP,MXN,23.4683
20170403,GBP,MXN,23.3124
20170404,GBP,MXN,23.4208
20170405,GBP,MXN,23.4979
20170406,GBP,MXN,23.3909
20170407,GBP,MXN,23.1051
20170409,GBP,MXN,23.1175
20170410,GBP,MXN,23.1937
20170411,GBP,MXN,23.4658
20170412,GBP,MXN,23.2643
20170413,GBP,MXN,23.2354
20170414,GBP,MXN,23.2026
20170416,GBP,MXN,23.2255
20170417,GBP,MXN,23.2476
20170418,GBP,MXN,23.8755
20170419,GBP,MXN,24.0788
20170420,GBP,MXN,24.1116
20170421,GBP,MXN,24.1145
20170423,GBP,MXN,23.9071
20170424,GBP,MXN,23.9681
20170425,GBP,MXN,24.2228
20170426,GBP,MXN,24.6563
20170427,GBP,MXN,24.5586
20170428,GBP,MXN,24.4399
20170430,GBP,MXN,24.3368
20170501,GBP,MXN,24.1437
20170502,GBP,MXN,24.2849
20170503,GBP,MXN,24.2402
20170504,GBP,MXN,24.6223
20170505,GBP,MXN,24.6571
20170507,GBP,MXN,24.5687
20170508,GBP,MXN,24.7965
20170509,GBP,MXN,24.7996
20170510,GBP,MXN,24.6027
20170511,GBP,MXN,24.2753
20170512,GBP,MXN,24.2579
20170514,GBP,MXN,24.1629
20170515,GBP,MXN,24.1198
20170516,GBP,MXN,24.0776
20170517,GBP,MXN,24.3636
20170518,GBP,MXN,24.3787
20170519,GBP,MXN,24.4061
20170521,GBP,MXN,24.285
20170522,GBP,MXN,24.2619
20170523,GBP,MXN,24.1366
20170524,GBP,MXN,23.928
20170525,GBP,MXN,23.948
20170526,GBP,MXN,23.6842
20170528,GBP,MXN,23.6842
20170529,GBP,MXN,23.7247
20170530,GBP,MXN,24.0427
20170531,GBP,MXN,24.0013
20170601,GBP,MXN,24.0149
20170602,GBP,MXN,24.0715
20170604,GBP,MXN,24.0578
20170605,GBP,MXN,23.6715
20170606,GBP,MXN,23.5481
20170607,GBP,MXN,23.614
20170608,GBP,MXN,23.5809
20170609,GBP,MXN,23.1567
20170611,GBP,MXN,23.0867
20170612,GBP,MXN,22.9978
20170613,GBP,MXN,23.0242
20170614,GBP,MXN,22.8485
20170615,GBP,MXN,23.0202
20170616,GBP,MXN,22.8883
20170618,GBP,MXN,22.8716
20170619,GBP,MXN,22.8626
20170620,GBP,MXN,22.934
20170621,GBP,MXN,23.11
20170622,GBP,MXN,22.9723
20170623,GBP,MXN,22.8971
20170625,GBP,MXN,22.9197
20170626,GBP,MXN,22.7394
20170627,GBP,MXN,23.0309
20170628,GBP,MXN,23.0723
20170629,GBP,MXN,23.4669
20170630,GBP,MXN,23.6045
20170702,GBP,MXN,23.5408
20170703,GBP,MXN,23.5638
20170704,GBP,MXN,23.514
20170705,GBP,MXN,23.6731
20170706,GBP,MXN,23.7262
20170707,GBP,MXN,23.3047
20170709,GBP,MXN,23.3117
20170710,GBP,MXN,23.1278
20170711,GBP,MXN,23.0058
20170712,GBP,MXN,22.9048
20170713,GBP,MXN,22.9179
20170714,GBP,MXN,23.0075
20170716,GBP,MXN,23.0024
20170717,GBP,MXN,22.9617
20170718,GBP,MXN,22.7885
20170719,GBP,MXN,22.7646
20170720,GBP,MXN,22.7051
20170721,GBP,MXN,22.9417
20170723,GBP,MXN,22.8907
20170724,GBP,MXN,23.096999999999998
20170725,GBP,MXN,23.146
20170726,GBP,MXN,23.0793
20170727,GBP,MXN,23.1611
20170728,GBP,MXN,23.3566
20170730,GBP,MXN,23.3291
20170731,GBP,MXN,23.5778
20170801,GBP,MXN,23.6233
20170802,GBP,MXN,23.5722
20170803,GBP,MXN,23.4383
20170804,GBP,MXN,23.3284
20170806,GBP,MXN,23.3058
20170807,GBP,MXN,23.3651
20170808,GBP,MXN,23.1922
20170809,GBP,MXN,23.3387
20170810,GBP,MXN,23.3227
20170811,GBP,MXN,23.2011
20170813,GBP,MXN,23.1789
20170814,GBP,MXN,23.0386
20170815,GBP,MXN,22.9168
20170816,GBP,MXN,22.7691
20170817,GBP,MXN,22.9658
20170818,GBP,MXN,22.8015
20170820,GBP,MXN,22.7752
20170821,GBP,MXN,22.7739
20170822,GBP,MXN,22.6499
20170823,GBP,MXN,22.6393
20170824,GBP,MXN,22.6934
20170825,GBP,MXN,22.6985
20170827,GBP,MXN,22.8516
20170828,GBP,MXN,23.1131
20170829,GBP,MXN,23.0493
20170830,GBP,MXN,22.9027
20170831,GBP,MXN,23.1268
20170901,GBP,MXN,23.0775
20170903,GBP,MXN,23.1831
20170904,GBP,MXN,23.1129
20170905,GBP,MXN,23.326999999999998
20170906,GBP,MXN,23.2199
20170907,GBP,MXN,23.1525
20170908,GBP,MXN,23.4231
20170910,GBP,MXN,23.3409
20170911,GBP,MXN,23.2474
20170912,GBP,MXN,23.5479
20170913,GBP,MXN,23.4434
20170914,GBP,MXN,23.6681
20170915,GBP,MXN,24.0026
20170917,GBP,MXN,23.9816
20170918,GBP,MXN,23.9672
20170919,GBP,MXN,24.0399
20170920,GBP,MXN,23.9809
20170921,GBP,MXN,24.2812
20170922,GBP,MXN,23.9608
20170924,GBP,MXN,23.9481
20170925,GBP,MXN,24.1362
20170926,GBP,MXN,24.1658
20170927,GBP,MXN,24.374000000000002
20170928,GBP,MXN,24.4124
20170929,GBP,MXN,24.4601
20171001,GBP,MXN,24.4046
20171002,GBP,MXN,24.2018
20171003,GBP,MXN,24.1088
20171004,GBP,MXN,24.2007
20171005,GBP,MXN,24.2637
20171006,GBP,MXN,24.2166
20171008,GBP,MXN,24.2988
20171009,GBP,MXN,24.5408
20171010,GBP,MXN,24.8592
20171011,GBP,MXN,24.7398
20171012,GBP,MXN,25.076
20171013,GBP,MXN,25.1242
20171015,GBP,MXN,25.1895
20171016,GBP,MXN,25.2215
20171017,GBP,MXN,24.7794
20171018,GBP,MXN,24.9027
20171019,GBP,MXN,24.7474
20171020,GBP,MXN,25.0515
20171022,GBP,MXN,25.0582
20171023,GBP,MXN,25.1845
20171024,GBP,MXN,25.2568
20171025,GBP,MXN,25.2514
20171026,GBP,MXN,25.2733
20171027,GBP,MXN,25.1206
20171029,GBP,MXN,25.1335
20171030,GBP,MXN,25.4112
20171031,GBP,MXN,25.4338
20171101,GBP,MXN,25.2628
20171102,GBP,MXN,24.7891
20171103,GBP,MXN,25.1135
20171105,GBP,MXN,25.0666
20171106,GBP,MXN,25.0495
20171107,GBP,MXN,25.2141
20171108,GBP,MXN,25.0345
20171109,GBP,MXN,25.0352
20171110,GBP,MXN,25.1961
20171112,GBP,MXN,25.1578
20171113,GBP,MXN,25.0888
20171114,GBP,MXN,25.234
20171115,GBP,MXN,25.3576
20171116,GBP,MXN,25.1432
20171117,GBP,MXN,25.0034
20171119,GBP,MXN,25.0241
20171120,GBP,MXN,25.1408
20171121,GBP,MXN,24.8513
20171122,GBP,MXN,24.8373
20171123,GBP,MXN,24.7863
20171124,GBP,MXN,24.7505
20171126,GBP,MXN,24.7552
20171127,GBP,MXN,24.7464
20171128,GBP,MXN,24.7313
20171129,GBP,MXN,24.8951
20171130,GBP,MXN,25.1966
20171201,GBP,MXN,25.095
20171203,GBP,MXN,25.0595
20171204,GBP,MXN,25.092
20171205,GBP,MXN,25.2338
20171206,GBP,MXN,25.271
20171207,GBP,MXN,25.5598
20171208,GBP,MXN,25.3266
20171210,GBP,MXN,25.3512
20171211,GBP,MXN,25.4259
20171212,GBP,MXN,25.5436
20171213,GBP,MXN,25.5087
20171214,GBP,MXN,25.7023
20171215,GBP,MXN,25.473000000000003
20171217,GBP,MXN,25.4697
20171218,GBP,MXN,25.5397
20171219,GBP,MXN,25.7167
20171220,GBP,MXN,25.7089
20171221,GBP,MXN,26.0566
20171222,GBP,MXN,26.3857
20171225,GBP,MXN,26.3877
20171226,GBP,MXN,26.5701
20171227,GBP,MXN,26.3815
20171228,GBP,MXN,26.5091
20171229,GBP,MXN,26.5721
20180101,GBP,MXN,26.5465
20180102,GBP,MXN,26.5521
20180103,GBP,MXN,26.1521
20180104,GBP,MXN,26.1393
20180105,GBP,MXN,26.0735
20180107,GBP,MXN,26.0114
20180108,GBP,MXN,26.0856
20180109,GBP,MXN,26.0498
20180110,GBP,MXN,26.0625
20180111,GBP,MXN,26.0923
20180112,GBP,MXN,26.1408
20180114,GBP,MXN,26.1512
20180115,GBP,MXN,26.008000000000003
20180116,GBP,MXN,25.8862
20180117,GBP,MXN,25.8858
20180118,GBP,MXN,25.8504
20180119,GBP,MXN,25.8217
20180121,GBP,MXN,25.8547
20180122,GBP,MXN,26.133000000000003
20180123,GBP,MXN,26.1735
20180124,GBP,MXN,26.3466
20180125,GBP,MXN,26.3091
20180126,GBP,MXN,26.1822
20180128,GBP,MXN,26.1543
20180129,GBP,MXN,26.1917
20180130,GBP,MXN,26.545
20180131,GBP,MXN,26.3966
20180201,GBP,MXN,26.173000000000002
20180202,GBP,MXN,26.2591
20180204,GBP,MXN,26.2521
20180205,GBP,MXN,26.2193
20180206,GBP,MXN,25.9552
20180207,GBP,MXN,26.0867
20180208,GBP,MXN,26.2873
20180209,GBP,MXN,25.8584
20180211,GBP,MXN,25.8554
20180212,GBP,MXN,25.7457
20180213,GBP,MXN,25.9252
20180214,GBP,MXN,25.9979
20180215,GBP,MXN,26.086
20180216,GBP,MXN,25.996
20180218,GBP,MXN,25.9489
20180219,GBP,MXN,25.9451
20180220,GBP,MXN,26.1826
20180221,GBP,MXN,26.219
20180222,GBP,MXN,25.968000000000004
20180223,GBP,MXN,25.9211
20180225,GBP,MXN,25.9873
20180226,GBP,MXN,26.0884
20180227,GBP,MXN,26.2112
20180228,GBP,MXN,25.9223
20180301,GBP,MXN,25.9653
20180302,GBP,MXN,25.9805
20180304,GBP,MXN,25.9868
20180305,GBP,MXN,26.0312
20180306,GBP,MXN,26.0247
20180307,GBP,MXN,26.0091
20180308,GBP,MXN,25.7706
20180309,GBP,MXN,25.7911
20180311,GBP,MXN,25.7966
20180312,GBP,MXN,25.8499
20180313,GBP,MXN,25.9798
20180314,GBP,MXN,25.9435
20180315,GBP,MXN,26.0637
20180316,GBP,MXN,26.0674
20180318,GBP,MXN,26.0677
20180319,GBP,MXN,26.2334
20180320,GBP,MXN,26.2716
20180321,GBP,MXN,26.0724
20180322,GBP,MXN,26.2737
20180323,GBP,MXN,26.1794
20180325,GBP,MXN,26.2054
20180326,GBP,MXN,26.0941
20180327,GBP,MXN,26.0456
20180328,GBP,MXN,25.767
20180329,GBP,MXN,25.4991
20180330,GBP,MXN,25.4934
20180401,GBP,MXN,25.508000000000003
20180402,GBP,MXN,25.6231
20180403,GBP,MXN,25.6124
20180404,GBP,MXN,25.4821
20180405,GBP,MXN,25.4917
20180406,GBP,MXN,25.7718
20180408,GBP,MXN,25.7962
20180409,GBP,MXN,25.9329
20180410,GBP,MXN,25.8978
20180411,GBP,MXN,25.8427
20180412,GBP,MXN,25.8781
20180413,GBP,MXN,25.7239
20180415,GBP,MXN,25.7391
20180416,GBP,MXN,25.8254
20180417,GBP,MXN,25.7297
20180418,GBP,MXN,25.6858
20180419,GBP,MXN,25.9822
20180420,GBP,MXN,25.9388
20180422,GBP,MXN,25.9428
20180423,GBP,MXN,26.4064
20180424,GBP,MXN,26.3066
20180425,GBP,MXN,26.2567
20180426,GBP,MXN,26.1778
20180427,GBP,MXN,25.6604
20180429,GBP,MXN,25.6668
20180430,GBP,MXN,25.7624
20180501,GBP,MXN,25.7922
20180502,GBP,MXN,25.9057
20180503,GBP,MXN,25.8776
20180504,GBP,MXN,26.081
20180506,GBP,MXN,26.0732
20180507,GBP,MXN,26.3872
20180508,GBP,MXN,26.5192
20180509,GBP,MXN,26.5111
20180510,GBP,MXN,25.9876
20180511,GBP,MXN,26.3051
20180513,GBP,MXN,26.3103
20180514,GBP,MXN,26.6002
20180515,GBP,MXN,26.595
20180516,GBP,MXN,26.396
20180517,GBP,MXN,26.6721
20180518,GBP,MXN,26.866999999999997
20180520,GBP,MXN,26.815
20180521,GBP,MXN,26.6098
20180522,GBP,MXN,26.5575
20180523,GBP,MXN,26.2069
20180524,GBP,MXN,26.2854
20180525,GBP,MXN,26.0202
20180527,GBP,MXN,26.0457
20180528,GBP,MXN,26.0811
20180529,GBP,MXN,26.2828
20180530,GBP,MXN,26.206
20180531,GBP,MXN,26.4736
20180601,GBP,MXN,26.6142
20180603,GBP,MXN,26.6097
20180604,GBP,MXN,26.72
20180605,GBP,MXN,27.4069
20180606,GBP,MXN,27.2297
20180607,GBP,MXN,27.4828
20180608,GBP,MXN,27.2014
20180610,GBP,MXN,27.2817
20180611,GBP,MXN,27.5534
20180612,GBP,MXN,27.6995
20180613,GBP,MXN,27.6117
20180614,GBP,MXN,27.694000000000003
20180615,GBP,MXN,27.388
20180617,GBP,MXN,27.3677
20180618,GBP,MXN,27.1772
20180619,GBP,MXN,27.0416
20180620,GBP,MXN,26.8189
20180621,GBP,MXN,26.8876
20180622,GBP,MXN,26.5508
20180624,GBP,MXN,26.5292
20180625,GBP,MXN,26.4173
20180626,GBP,MXN,26.3874
20180627,GBP,MXN,26.4587
20180628,GBP,MXN,25.7755
20180629,GBP,MXN,26.2966
20180701,GBP,MXN,26.2649
20180702,GBP,MXN,26.2321
20180703,GBP,MXN,25.6781
20180704,GBP,MXN,25.7315
20180705,GBP,MXN,25.4054
20180706,GBP,MXN,25.2952
20180708,GBP,MXN,25.391
20180709,GBP,MXN,25.4665
20180710,GBP,MXN,25.1291
20180711,GBP,MXN,25.1971
20180712,GBP,MXN,25.0549
20180713,GBP,MXN,24.9964
20180715,GBP,MXN,24.9992
20180716,GBP,MXN,24.9113
20180717,GBP,MXN,24.7723
20180718,GBP,MXN,24.6971
20180719,GBP,MXN,24.7956
20180720,GBP,MXN,24.9919
20180722,GBP,MXN,24.976
20180723,GBP,MXN,24.7368
20180724,GBP,MXN,24.8182
20180725,GBP,MXN,24.6222
20180726,GBP,MXN,24.4195
20180727,GBP,MXN,24.4116
20180729,GBP,MXN,24.428
20180730,GBP,MXN,24.3452
20180731,GBP,MXN,24.4738
20180801,GBP,MXN,24.4001
20180802,GBP,MXN,24.2622
20180803,GBP,MXN,24.1345
20180805,GBP,MXN,24.1434
20180806,GBP,MXN,23.9801
20180807,GBP,MXN,23.8811
20180808,GBP,MXN,23.7926
20180809,GBP,MXN,23.9733
20180810,GBP,MXN,24.1422
20180812,GBP,MXN,24.3135
20180813,GBP,MXN,24.4209
20180814,GBP,MXN,24.0243
20180815,GBP,MXN,24.3022
20180816,GBP,MXN,24.1402
20180817,GBP,MXN,24.0812
20180819,GBP,MXN,24.0755
20180820,GBP,MXN,24.3198
20180821,GBP,MXN,24.4543
20180822,GBP,MXN,24.1786
20180823,GBP,MXN,24.3594
20180824,GBP,MXN,24.3142
20180826,GBP,MXN,24.1634
20180827,GBP,MXN,24.1953
20180828,GBP,MXN,24.5652
20180829,GBP,MXN,24.6891
20180830,GBP,MXN,24.8629
20180831,GBP,MXN,24.7333
20180902,GBP,MXN,24.655
20180903,GBP,MXN,24.6938
20180904,GBP,MXN,24.9424
20180905,GBP,MXN,24.9625
20180906,GBP,MXN,24.805
20180907,GBP,MXN,24.9562
20180909,GBP,MXN,24.9898
20180910,GBP,MXN,25.1062
20180911,GBP,MXN,25.0076
20180912,GBP,MXN,24.8081
20180913,GBP,MXN,24.6861
20180914,GBP,MXN,24.6817
20180916,GBP,MXN,24.6484
20180917,GBP,MXN,24.7903
20180918,GBP,MXN,24.7293
20180919,GBP,MXN,24.6753
20180920,GBP,MXN,24.9843
20180921,GBP,MXN,24.6225
20180923,GBP,MXN,24.6503
20180924,GBP,MXN,24.891
20180925,GBP,MXN,25.0305
20180926,GBP,MXN,24.8086
20180927,GBP,MXN,24.5622
20180928,GBP,MXN,24.3917
20180930,GBP,MXN,24.3762
20181001,GBP,MXN,24.4133
20181002,GBP,MXN,24.3918
20181003,GBP,MXN,24.6535
20181004,GBP,MXN,24.886
20181005,GBP,MXN,24.6985
20181007,GBP,MXN,24.6866
20181008,GBP,MXN,24.7985
20181009,GBP,MXN,25.0233
20181010,GBP,MXN,25.2802
20181011,GBP,MXN,25.1116
20181012,GBP,MXN,24.8067
20181014,GBP,MXN,24.6846
20181015,GBP,MXN,24.7873
20181016,GBP,MXN,24.715999999999998
20181017,GBP,MXN,24.7575
20181018,GBP,MXN,24.9352
20181019,GBP,MXN,25.1931
20181021,GBP,MXN,25.1976
20181022,GBP,MXN,25.1587
20181023,GBP,MXN,25.0538
20181024,GBP,MXN,25.2451
20181025,GBP,MXN,24.9916
20181026,GBP,MXN,24.8394
20181028,GBP,MXN,24.8099
20181029,GBP,MXN,25.666
20181030,GBP,MXN,25.4694
20181031,GBP,MXN,25.9651
20181101,GBP,MXN,26.2313
20181102,GBP,MXN,25.9555
20181104,GBP,MXN,26.0814
20181105,GBP,MXN,25.939
20181106,GBP,MXN,25.8346
20181107,GBP,MXN,26.0668
20181108,GBP,MXN,26.386
20181109,GBP,MXN,26.1212
20181111,GBP,MXN,25.9861
20181112,GBP,MXN,26.1585
20181113,GBP,MXN,26.5889
20181114,GBP,MXN,26.5175
20181115,GBP,MXN,25.8472
20181116,GBP,MXN,25.8838
20181118,GBP,MXN,25.9265
20181119,GBP,MXN,26.1837
20181120,GBP,MXN,26.0478
20181121,GBP,MXN,25.8818
20181122,GBP,MXN,26.1577
20181123,GBP,MXN,26.1321
20181125,GBP,MXN,26.1737
20181126,GBP,MXN,26.4067
20181127,GBP,MXN,26.1011
20181128,GBP,MXN,26.0288
20181129,GBP,MXN,25.877
20181130,GBP,MXN,25.9841
20181202,GBP,MXN,25.7355
20181203,GBP,MXN,25.909000000000002
